DateTime,02FEIND.02FELOAD.PNT_x,02FEIND.02FELOAD.PNT_y,03FETEMP.03TI1_8.PNT_x,03FETEMP.03TI1_8.PNT_y,02FETEMP.02TI1_61.PNT_x,02FETEMP.02TI1_61.PNT_y,03FETEMP.03TI1_1.PNT_x,03FETEMP.03TI1_1.PNT_y,03FETEMP.03TI1_2.PNT_x,03FETEMP.03TI1_2.PNT_y,03FETEMP.03TI1_3.PNT_x,03FETEMP.03TI1_3.PNT_y,03FETEMP.03TI1_4.PNT_x,03FETEMP.03TI1_4.PNT_y,03FETEMP.03TI1_5.PNT_x,03FETEMP.03TI1_5.PNT_y,03FETEMP.03TI1_6.PNT_x,03FETEMP.03TI1_6.PNT_y,03FETEMP.03TR4_7.PNT_x,03FETEMP.03TR4_7.PNT_y,03FETEMP.03TI1_9.PNT_x,03FETEMP.03TI1_9.PNT_y,03FETEMP.03TI1_10.PNT_x,03FETEMP.03TI1_10.PNT_y,03FETEMP.03TI1_11.PNT_x,03FETEMP.03TI1_11.PNT_y,03FETEMP.03TI1_12.PNT_x,03FETEMP.03TI1_12.PNT_y,03FETEMP.03TI1_13.PNT_x,03FETEMP.03TI1_13.PNT_y,03FETEMP.03TI1_14.PNT_x,03FETEMP.03TI1_14.PNT_y,03FETEMP.03TI1_15.PNT_x,03FETEMP.03TI1_15.PNT_y,03FETEMP.03TI1_18.PNT_x,03FETEMP.03TI1_18.PNT_y,03FETEMP.03TI1_19.PNT_x,03FETEMP.03TI1_19.PNT_y,03FETEMP.03TI1_20.PNT_x,03FETEMP.03TI1_20.PNT_y,03FETEMP.03TI1_21.PNT_x,03FETEMP.03TI1_21.PNT_y,03FETEMP.03TI1_22.PNT_x,03FETEMP.03TI1_22.PNT_y,03FETEMP.03TI1_23.PNT_x,03FETEMP.03TI1_23.PNT_y,03FETEMP.03TI1_24.PNT_x,03FETEMP.03TI1_24.PNT_y,03FETEMP.03TI4_18.PNT_x,03FETEMP.03TI4_18.PNT_y,02FETEMP.02TI1_101.PNT_x,02FETEMP.02TI1_101.PNT_y,03FECONTROL.03FRC8.MEAS_x,03FECONTROL.03FRC8.MEAS_y,03FEIND.03FR7.PNT_x,03FEIND.03FR7.PNT_y,03FECONTROL.03PIC7.MEAS_x,03FECONTROL.03PIC7.MEAS_y,03FETEMP.03TR4_1.PNT_x,03FETEMP.03TR4_1.PNT_y,03FETEMP.03TR4_2.PNT_x,03FETEMP.03TR4_2.PNT_y,03FETEMP.03TR4_5.PNT_x,03FETEMP.03TR4_5.PNT_y,03FETEMP.03TR1_31.PNT_x,03FETEMP.03TR1_31.PNT_y,03FECONTROL.03PIC3.MEAS_x,03FECONTROL.03PIC3.MEAS_y,03FECONTROL.03FIC10_1IN.PNT,03FECONTROL.03FIC10.OUT_x,03FECONTROL.03FIC10.OUT_y,03FECONTROL.03FIC12.MEAS_x,03FECONTROL.03FIC12.MEAS_y,03FECONTROL.03PRC2.MEAS_x,03FECONTROL.03PRC2.MEAS_y,03FECONTROL.03FRC3.MEAS_x,03FECONTROL.03FRC3.MEAS_y,03FEIND.03FR5.PNT_x,03FEIND.03FR5.PNT_y,03FECONTROL.03FRC11.MEAS_x,03FECONTROL.03FRC11.MEAS_y,03FEIND.03DP21.PNT_x,03FEIND.03DP21.PNT_y,03FETEMP.03HTAR7.PNT_x,03FETEMP.03HTAR7.PNT_y,03FECONTROL.03LRC9.MEAS_x,03FECONTROL.03LRC9.MEAS_y,03FEIND.03DPR22_1.PNT_x,03FEIND.03DPR22_1.PNT_y,03FEIND.03DPR22_2.PNT_x,03FEIND.03DPR22_2.PNT_y,03FEIND.03DPR22_3.PNT_x,03FEIND.03DPR22_3.PNT_y,03FEIND.03PR11.PNT_x,03FEIND.03PR11.PNT_y,03FEIND.03CO2AR1.PNT_x,03FEIND.03CO2AR1.PNT_y,03FEIND.03COAR2.PNT,03FEIND.03PI8.PNT_x,03FEIND.03PI8.PNT_y,03FEIND.03LR4.PNT_x,03FEIND.03LR4.PNT_y,03FECONTROL.03LRC6.MEAS_x,03FECONTROL.03LRC6.MEAS_y,02FETEMP.HCT_AVG.PNT_x,02FETEMP.HCT_AVG.PNT_y,AMM_AN_33000.AMM_RIN33383.MEAS,02FETEMP.02TI391.PNT,02FEIND.SC_RATIO.PNT_x,02FEIND.SC_RATIO.PNT_y
2023-01-11,114.37765121460001,,296.084869384766,,205.095184326172,,163.424285888672,,102.683036804199,,126.945732116699,,132.97119140625,,129.6280670166015,,81.0614852905273,,300.833160400391,,309.912628173828,,310.888610839844,,117.143852233887,,29.3916530609131,,74.69884490966794,,110.129974365234,,109.550033569336,,44.5269203186035,,44.2446212768555,,95.6135330200195,,270.6701812744145,,301.2548522949215,,201.76810455322249,,295.122161865234,,310.393676757813,,345.598815917969,,0.0,,149533.4296875,,27.5835933685303,,115.011337280273,,122.4131050109865,,310.570861816406,,116.014183044434,,4.2346875667572,,67.0773811340332,25.0000076293945,,8.51393508911133,,0.345673829317093,,336.052444458008,,1330.9033203125,,1007.86187744141,,1714.74609375,,138.8899536132815,,40.001953125,,0.1557910069823265,,0.162880852818489,,0.09590820223093036,,0.4132226556539535,,1041.748046875,,0.4088515639305115,28.39335918426515,,39.4383392333984,,60.001953125,,788.891082763672,,934.920654296875,,3.754845261573795,
2023-01-12,115.553768157959,,295.693389892578,,205.0013275146485,,163.492279052734,,102.76970291137701,,127.233093261719,,133.470306396484,,129.728607177734,,75.2821731567383,,300.523620605469,,310.007232666016,,311.0797271728515,,116.771461486816,,30.6536979675293,,75.1282043457031,,110.589576721191,,109.9697265625,,45.5410041809082,,45.2590789794922,,95.8461761474609,,270.144378662109,,296.63916015625,,199.95751953125,,294.975311279297,,310.459411621094,,346.566223144531,,0.0,,150992.796875,,27.5632820129395,,115.082733154297,,122.655288696289,,310.655975341797,,116.342750549316,,4.21640634536743,,67.7606086730957,27.0000076293945,,8.04001235961914,,0.345673829317093,,335.922241210938,,1331.7285766601549,,1008.89892578125,,1898.583984375,,139.7252349853515,,40.0234375,,0.159189447760582,,0.1609960943460465,,0.0974023416638374,,0.433183580636978,,1071.435546875,,0.549125015735626,28.3999996185303,,40.3540916442871,,59.994140625,,787.480895996094,,931.746032714844,,3.7264266014099148,
2023-01-13,115.531818389893,,295.786102294922,,204.871109008789,,163.564987182617,,102.769577026367,,127.233093261719,,133.481552124023,,129.976440429688,,75.9465522766113,,300.5962829589845,,310.869903564453,,311.524353027344,,117.709289550781,,29.7811717987061,,74.9859237670898,,110.694206237793,,110.266456604004,,44.8578147888184,,44.4593887329102,,95.7856674194336,,271.269348144531,,297.52436828613304,,198.65066528320352,,294.925018310547,,311.425628662109,,347.185577392578,,0.0,,151280.375,,27.5632820129395,,115.319320678711,,123.077865600586,,311.3751831054685,,116.625335693359,,4.23718738555908,,67.55553436279294,27.0000076293945,,8.026719570159916,,0.345673829317093,,337.421295166016,,1336.027954101565,,1011.2912292480501,,2050.83984375,,140.256866455078,,40.0078125,,0.1599999964237215,,0.164238274097443,,0.1000488251447675,,0.455683574080467,,1261.62109375,,0.7455078065395355,28.4210948944092,,40.1862030029297,,60.013671875,,788.2474365234375,,933.730163574219,,3.7280207872390747,
2023-01-14,115.5572509765625,,295.845886230469,,205.243911743164,,163.487655639648,,103.282356262207,,127.499946594238,,133.737152099609,,130.27897644043,,78.95484161376956,,300.626495361328,,310.422119140625,,310.953460693359,,117.152824401855,,28.7973880767822,,74.8543395996094,,110.785606384277,,110.5377769470215,,44.3315353393555,,43.9965209960938,,96.1989135742188,,270.3021697998045,,296.71714782714855,,195.607437133789,,294.963012695313,,310.879425048828,,346.691558837891,,0.0,,151371.765625,,27.5632820129395,,115.588680267334,,123.015460968018,,310.846801757813,,117.0757446289065,,4.24015617370605,,67.5897598266602,27.0000076293945,,7.98938179016113,,0.345673829317093,,338.064331054688,,1337.67163085938,,1012.57571411133,,2009.35546875,,140.2206954956055,,39.984375,,0.160214841365814,,0.164960935711861,,0.101855464279652,,0.461855471134186,,1122.65625,,0.835906207561493,28.43359375,,40.4151420593262,,59.984375,,788.733428955078,,934.127075195313,,3.734089732170105,
2023-01-15,115.7370567321775,,295.8896484375,,205.208587646484,,163.585174560547,,102.823318481445,,127.499946594238,,133.635437011719,,130.228469848633,,76.4781875610352,,300.079956054688,,309.659454345703,,310.555419921875,,117.097190856934,,28.7015018463135,,74.6274719238281,,110.902420043945,,110.613731384277,,44.04933166503905,,44.0782699584961,,95.7403335571289,,270.233306884766,,296.46589660644554,,197.45980072021501,,294.974060058594,,309.867065429688,,346.73051452636753,,0.0,,151336.328125,,27.5632820129395,,115.434234619141,,123.053421020508,,310.238586425781,,116.901824951172,,4.231093645095825,,67.43423080444336,27.0000076293945,,7.55144500732422,,0.345673829317093,,338.087448120117,,1338.39416503906,,1012.4123229980501,,2071.46484375,,139.716873168945,,40.0546875,,0.161816403269768,,0.16397460550069848,,0.09899413958191874,,0.466093748807907,,1014.84375,,0.876429677009583,28.4507808685303,,42.5213680267334,,59.998046875,,789.322265625,,934.3254699707035,,3.7355175018310547,
2023-01-16,115.582878112793,,295.8896484375,,204.689422607422,,163.486419677734,,103.191886901855,,127.534385681152,,133.645446777344,,130.332443237305,,76.4574432373047,,299.994873046875,,309.147766113281,,310.163604736328,,116.118812561035,,28.696174621582,,74.5566635131836,,110.839370727539,,110.52205657959,,44.1674385070801,,43.6228904724121,,95.6930541992188,,269.263397216797,,296.0887145996095,,198.968803405762,,295.061767578125,,309.865203857422,,346.263092041016,,0.0,,151310.21875,,27.5632820129395,,115.49829864502,,123.00227355957,,309.96044921875,,117.02254486084,,4.252031087875364,,67.34983444213864,27.0000076293945,,7.68692874908447,,0.345673829317093,,337.30549621581997,,1336.37329101563,,1010.6717834472649,,2084.47265625,,140.300910949707,,39.953125,,0.1614746078848835,,0.165009766817093,,0.100986324250698,,0.4725976437330245,,999.560546875,,0.8873398303985596,28.44921875,,40.888278961181655,,59.982421875,,788.604644775391,,933.730163574219,,3.745047330856325,
2023-01-17,115.472053527832,,295.869384765625,,204.606231689453,,163.501617431641,,102.782493591309,,127.501323699951,,133.871734619141,,130.29320526123053,,76.22539138793945,,301.001312255859,,311.446899414063,,312.320098876953,,118.146675109863,,28.154821395874,,74.6115875244141,,111.071182250977,,110.392318725586,,43.7794036865234,,43.5820579528809,,95.7687225341797,,272.675262451172,,298.680953979492,,199.57173156738298,,295.002349853516,,311.92955017089855,,348.064086914063,,0.0,,151097.4375,,27.5632820129395,,115.690208435059,,123.092407226563,,312.0899353027345,,117.239463806152,,4.25140619277954,,67.46573257446285,27.0000076293945,,7.68831706047058,,0.345673829317093,,337.851654052734,,1337.83581542969,,1012.37731933594,,2167.55859375,,140.6468658447265,,39.935546875,,0.153486326336861,,0.16439452767372148,,0.103671871125698,,0.471406251192093,,1443.9208984375,,0.937214851379395,28.4523448944092,,40.27777862548825,,60.013671875,,788.698211669922,,934.127075195313,,3.7466568946838397,
2023-01-18,115.58264541626,,295.905181884766,,204.961227416992,,163.606033325195,,102.69987487793,,127.423973083496,,133.739196777344,,130.1709289550785,,76.45986938476565,,300.994964599609,,311.944519042969,,312.771118164063,,117.112930297852,,29.350151062011697,,74.1823883056641,,111.203704833984,,110.606704711914,,44.6772537231445,,44.123046875,,95.78684616088864,,272.74845886230503,,298.9503173828125,,201.1627578735355,,295.072814941406,,312.809417724609,,348.152404785156,,0.0,,151228.125,,27.6640625,,115.592979431152,,123.0641021728515,,312.57637023925747,,117.039962768555,,4.23406219482422,,66.89731216430664,27.0000076293945,,8.003626346588135,,0.345673829317093,,338.092071533203,,1337.31018066406,,1012.08547973633,,2175.0,,139.670150756836,,39.953125,,0.155537098646164,,0.16321288049221,,0.10076171532273301,,0.464453101158142,,1526.46484375,,0.9668281078338625,28.4523448944092,,39.48412895202635,,60.017578125,,789.241668701172,,934.920654296875,,3.7338333129882804,
2023-01-19,115.5894927978515,,295.931274414063,,205.014099121094,,164.664367675781,,102.69987487793,,127.349502563477,,133.936553955078,,130.306213378906,,73.38719177246095,,300.955139160156,,312.354614257813,,313.617309570313,,116.7877197265625,,29.5747661590576,,72.9855651855469,,111.280128479004,,110.519874572754,,44.6532592773438,,44.3021125793457,,95.5554428100586,,272.83174133300804,,299.14735412597645,,199.9091262817385,,294.67393493652355,,313.236663818359,,348.487030029297,,0.0,,151608.3671875,,27.6640625,,115.638771057129,,122.808685302734,,313.07275390625,,117.262107849121,,4.21578121185303,,66.34945297241211,26.0000076293945,,7.8218846321106,,0.364335924386978,,339.051986694336,,1339.5100708007799,,1014.39456176758,,2181.62109375,,139.354034423828,,39.93359375,,0.153857424855232,,0.16415038704872148,,0.0999023392796516,,0.476328104734421,,1642.6025390625,,1.1413905620575,28.5125007629395,,39.8962173461914,,60.005859375,,789.024871826172,,934.127075195313,,3.73768150806427,
2023-01-20,115.719833374023,,295.498870849609,,204.750595092773,,165.489868164063,,103.138206481934,,128.220291137695,,134.583648681641,,130.737716674805,,77.6523246765137,,300.823120117188,,311.205780029297,,312.46910095214855,,118.149948120117,,30.0906238555908,,75.1054306030273,,111.610565185547,,110.919540405273,,45.193830490112305,,44.4356002807617,,95.9613380432129,,272.588684082031,,298.726989746094,,200.0766296386715,,294.992218017578,,312.222564697266,,347.883117675781,,0.0,,151762.796875,,27.6640625,,116.278480529785,,123.64958190918,,312.406127929688,,117.635368347168,,4.25234365463257,,66.370174407959,26.0000076293945,,10.4003953933716,,0.349042952060699,,340.19984436035145,,1345.875854492185,,1019.5882263183601,,2181.9140625,,140.32190704345697,,39.9609375,,0.15885253995657,,0.160937495529652,,0.1034472659230235,,0.49781249463558197,,1413.3544921875,,1.1304804682731602,28.5296878814697,,37.19475173950195,,59.982421875,,788.1854553222655,,932.9365234375,,3.74233639240265,
