TagName,DateTime,Value,vValue,Unit,StartDateTime
03FETEMP.03TI4_18.PNT,1/1/2023 00:05:00,310.532562255859,310.53256225585937,DEGC,1/1/2023 00:00:00
03FETEMP.03TI4_18.PNT,1/1/2023 00:10:00,310.532562255859,310.53256225585937,DEGC,1/1/2023 00:05:00
03FETEMP.03TI4_18.PNT,1/1/2023 00:15:00,311.043334960938,311.0433349609375,DEGC,1/1/2023 00:10:00
03FETEMP.03TI4_18.PNT,1/1/2023 00:20:00,311.043334960938,311.0433349609375,DEGC,1/1/2023 00:15:00
03FETEMP.03TI4_18.PNT,1/1/2023 00:25:00,311.549041748047,311.54904174804687,DEGC,1/1/2023 00:20:00
03FETEMP.03TI4_18.PNT,1/1/2023 00:30:00,311.549041748047,311.54904174804687,DEGC,1/1/2023 00:25:00
03FETEMP.03TI4_18.PNT,1/1/2023 00:35:00,311.549041748047,311.54904174804687,DEGC,1/1/2023 00:30:00
03FETEMP.03TI4_18.PNT,1/1/2023 00:40:00,312.049713134766,312.04971313476562,DEGC,1/1/2023 00:35:00
03FETEMP.03TI4_18.PNT,1/1/2023 00:45:00,312.049713134766,312.04971313476562,DEGC,1/1/2023 00:40:00
03FETEMP.03TI4_18.PNT,1/1/2023 00:50:00,312.049713134766,312.04971313476562,DEGC,1/1/2023 00:45:00
03FETEMP.03TI4_18.PNT,1/1/2023 00:55:00,312.049713134766,312.04971313476562,DEGC,1/1/2023 00:50:00
03FETEMP.03TI4_18.PNT,1/1/2023 01:00:00,311.538909912109,311.53890991210937,DEGC,1/1/2023 00:55:00
03FETEMP.03TI4_18.PNT,1/1/2023 01:05:00,311.538909912109,311.53890991210937,DEGC,1/1/2023 01:00:00
03FETEMP.03TI4_18.PNT,1/1/2023 01:10:00,311.538909912109,311.53890991210937,DEGC,1/1/2023 01:05:00
03FETEMP.03TI4_18.PNT,1/1/2023 01:15:00,311.538909912109,311.53890991210937,DEGC,1/1/2023 01:10:00
03FETEMP.03TI4_18.PNT,1/1/2023 01:20:00,312.039581298828,312.03958129882812,DEGC,1/1/2023 01:15:00
03FETEMP.03TI4_18.PNT,1/1/2023 01:25:00,312.039581298828,312.03958129882812,DEGC,1/1/2023 01:20:00
03FETEMP.03TI4_18.PNT,1/1/2023 01:30:00,312.039581298828,312.03958129882812,DEGC,1/1/2023 01:25:00
03FETEMP.03TI4_18.PNT,1/1/2023 01:35:00,312.580078125,312.580078125,DEGC,1/1/2023 01:30:00
03FETEMP.03TI4_18.PNT,1/1/2023 01:40:00,312.580078125,312.580078125,DEGC,1/1/2023 01:35:00
03FETEMP.03TI4_18.PNT,1/1/2023 01:45:00,312.580078125,312.580078125,DEGC,1/1/2023 01:40:00
03FETEMP.03TI4_18.PNT,1/1/2023 01:50:00,312.580078125,312.580078125,DEGC,1/1/2023 01:45:00
03FETEMP.03TI4_18.PNT,1/1/2023 01:55:00,312.580078125,312.580078125,DEGC,1/1/2023 01:50:00
03FETEMP.03TI4_18.PNT,1/1/2023 02:00:00,312.580078125,312.580078125,DEGC,1/1/2023 01:55:00
03FETEMP.03TI4_18.PNT,1/1/2023 02:05:00,312.580078125,312.580078125,DEGC,1/1/2023 02:00:00
