DateTime,03FEIND.03FR7.PNT
1/1/2023 12:20:00,150904.921875
1/1/2023 12:25:00,150601.640625
1/1/2023 12:30:00,150477.90625
1/1/2023 12:35:00,150685.953125
1/1/2023 12:40:00,150787.0625
1/1/2023 12:45:00,150843.203125
1/1/2023 12:50:00,150908.671875
1/1/2023 12:55:00,150586.65625
1/1/2023 13:00:00,150888.09375
1/1/2023 13:05:00,151160.9375
1/1/2023 13:10:00,150742.125
1/1/2023 13:15:00,150712.171875
1/1/2023 13:20:00,150519.171875
1/1/2023 13:25:00,150738.390625
1/1/2023 13:30:00,151073.15625
1/1/2023 13:35:00,150682.203125
1/1/2023 13:40:00,151035.78125
1/1/2023 13:45:00,150927.375
1/1/2023 13:50:00,150764.59375
1/1/2023 13:55:00,150635.375
1/1/2023 14:00:00,150764.59375
1/1/2023 14:05:00,150931.109375
1/1/2023 14:10:00,150590.40625
1/1/2023 14:15:00,150620.390625
1/1/2023 14:20:00,150307.140625
1/1/2023 14:25:00,150451.65625
1/1/2023 14:30:00,150627.875
1/1/2023 14:35:00,150667.21875
1/1/2023 14:40:00,150232.015625
1/1/2023 14:45:00,150757.109375
1/1/2023 14:50:00,150515.421875
1/1/2023 14:55:00,150466.65625
1/1/2023 15:00:00,150307.140625
1/1/2023 15:05:00,150582.90625
1/1/2023 15:10:00,150685.953125
1/1/2023 15:15:00,150700.9375
1/1/2023 15:20:00,151235.59375
1/1/2023 15:25:00,150682.203125
1/1/2023 15:30:00,150757.109375
1/1/2023 15:35:00,150534.171875
1/1/2023 15:40:00,150639.125
1/1/2023 15:45:00,150674.71875
1/1/2023 15:50:00,150865.640625
1/1/2023 15:55:00,150738.390625
1/1/2023 16:00:00,150760.84375
1/1/2023 16:05:00,150904.921875
1/1/2023 16:10:00,151110.515625
1/1/2023 16:15:00,150753.359375
1/1/2023 16:20:00,150667.21875
1/1/2023 16:25:00,151061.9375
1/1/2023 16:30:00,150455.40625
1/1/2023 16:35:00,150738.390625
1/1/2023 16:40:00,150631.625
1/1/2023 16:45:00,150861.90625
1/1/2023 16:50:00,150590.40625
1/1/2023 16:55:00,150708.421875
1/1/2023 17:00:00,150624.125
1/1/2023 17:05:00,150466.65625
1/1/2023 17:10:00,150678.453125
1/1/2023 17:15:00,150783.3125
1/1/2023 17:20:00,150678.453125
1/1/2023 17:25:00,150727.15625
1/1/2023 17:30:00,150723.40625
1/1/2023 17:35:00,150884.359375
1/1/2023 17:40:00,150605.390625
1/1/2023 17:45:00,150927.375
1/1/2023 17:50:00,150674.71875
1/1/2023 17:55:00,151172.125
1/1/2023 18:00:00,150064.71875
1/1/2023 18:05:00,150835.71875
1/1/2023 18:10:00,150507.921875
1/1/2023 18:15:00,150416.0
1/1/2023 18:20:00,150597.890625
1/1/2023 18:25:00,150612.890625
1/1/2023 18:30:00,150500.421875
1/1/2023 18:35:00,150489.15625
1/1/2023 18:40:00,150655.984375
1/1/2023 18:45:00,150459.15625
1/1/2023 18:50:00,150846.9375
1/1/2023 18:55:00,150869.390625
1/1/2023 19:00:00,150522.921875
1/1/2023 19:05:00,150846.9375
1/1/2023 19:10:00,150556.65625
1/1/2023 19:15:00,150385.984375
1/1/2023 19:20:00,150809.515625
1/1/2023 19:25:00,150764.59375
1/1/2023 19:30:00,150344.6875
1/1/2023 19:35:00,151142.265625
1/1/2023 19:40:00,150854.421875
1/1/2023 19:45:00,151561.8125
1/1/2023 19:50:00,150393.484375
1/1/2023 19:55:00,150768.34375
1/1/2023 20:00:00,150727.15625
1/1/2023 20:05:00,150704.671875
1/1/2023 20:10:00,150068.484375
1/1/2023 20:15:00,150987.1875
1/1/2023 20:20:00,150515.421875
1/1/2023 20:25:00,151088.09375
1/1/2023 20:30:00,150719.65625
1/1/2023 20:35:00,150586.65625
1/1/2023 20:40:00,150655.984375
1/1/2023 20:45:00,150670.96875
1/1/2023 20:50:00,150689.703125
1/1/2023 20:55:00,150337.171875
1/1/2023 21:00:00,150522.921875
1/1/2023 21:05:00,150642.875
1/1/2023 21:10:00,150798.28125
1/1/2023 21:15:00,150779.5625
1/1/2023 21:20:00,150846.9375
1/1/2023 21:25:00,150904.921875
1/1/2023 21:30:00,150601.640625
1/1/2023 21:35:00,151035.78125
1/1/2023 21:40:00,151343.796875
1/1/2023 21:45:00,150440.390625
1/1/2023 21:50:00,150809.515625
1/1/2023 21:55:00,150704.671875
1/1/2023 22:00:00,150674.71875
1/1/2023 22:05:00,150723.40625
1/1/2023 22:10:00,150998.40625
1/1/2023 22:15:00,151050.734375
1/1/2023 22:20:00,151054.46875
1/1/2023 22:25:00,151190.796875
1/1/2023 22:30:00,150560.40625
1/1/2023 22:35:00,151024.578125
1/1/2023 22:40:00,150846.9375
1/1/2023 22:45:00,150522.921875
1/1/2023 22:50:00,150385.984375
1/1/2023 22:55:00,150916.140625
1/1/2023 23:00:00,150685.953125
1/1/2023 23:05:00,150979.71875
1/1/2023 23:10:00,150670.96875
1/1/2023 23:15:00,150659.734375
1/1/2023 23:20:00,150908.671875
1/1/2023 23:25:00,151134.796875
