DateTime,03FECONTROL.03FRC11.MEAS
1/1/2022 00:05:00,1010.35601806641
1/1/2022 00:10:00,1014.09161376953
1/1/2022 00:15:00,1011.46649169922
1/1/2022 00:20:00,1012.38897705078
1/1/2022 00:25:00,1012.01544189453
1/1/2022 00:30:00,1011.80523681641
1/1/2022 00:35:00,1014.39453125
1/1/2022 00:40:00,1013.63708496094
1/1/2022 00:45:00,1011.71179199219
1/1/2022 00:50:00,1010.26245117188
1/1/2022 00:55:00,1009.17413330078
1/1/2022 01:00:00,1008.89306640625
1/1/2022 01:05:00,1013.80029296875
1/1/2022 01:10:00,1013.24066162109
1/1/2022 01:15:00,1012.64575195313
1/1/2022 01:20:00,1011.20941162109
1/1/2022 01:25:00,1012.77404785156
1/1/2022 01:30:00,1012.2255859375
1/1/2022 01:35:00,1012.08544921875
1/1/2022 01:40:00,1011.27954101563
1/1/2022 01:45:00,1010.28588867188
1/1/2022 01:50:00,1011.41973876953
1/1/2022 01:55:00,1010.95233154297
1/1/2022 02:00:00,1010.60162353516
1/1/2022 02:05:00,1012.03875732422
1/1/2022 02:10:00,1014.27807617188
1/1/2022 02:15:00,1013.1240234375
1/1/2022 02:20:00,1011.39636230469
1/1/2022 02:25:00,1011.73516845703
1/1/2022 02:30:00,1011.13934326172
1/1/2022 02:35:00,1012.41229248047
1/1/2022 02:40:00,1011.6650390625
1/1/2022 02:45:00,1012.08544921875
1/1/2022 02:50:00,1013.07739257813
1/1/2022 02:55:00,1009.58386230469
1/1/2022 03:00:00,1010.74194335938
1/1/2022 03:05:00,1013.85858154297
1/1/2022 03:10:00,1012.38897705078
1/1/2022 03:15:00,1013.07739257813
1/1/2022 03:20:00,1010.48468017578
1/1/2022 03:25:00,1011.82855224609
1/1/2022 03:30:00,1012.82073974609
1/1/2022 03:35:00,1013.28729248047
1/1/2022 03:40:00,1013.333984375
1/1/2022 03:45:00,1008.75250244141
1/1/2022 03:50:00,1009.26782226563
1/1/2022 03:55:00,1012.01544189453
1/1/2022 04:00:00,1011.89862060547
1/1/2022 04:05:00,1010.57824707031
1/1/2022 04:10:00,1012.84405517578
1/1/2022 04:15:00,1012.38897705078
1/1/2022 04:20:00,1011.71179199219
1/1/2022 04:25:00,1011.94537353516
1/1/2022 04:30:00,1012.10882568359
1/1/2022 04:35:00,1013.68371582031
1/1/2022 04:40:00,1011.18609619141
1/1/2022 04:45:00,1013.38061523438
1/1/2022 04:50:00,1013.97509765625
1/1/2022 04:55:00,1013.35729980469
1/1/2022 05:00:00,1013.88189697266
1/1/2022 05:05:00,1013.82360839844
1/1/2022 05:10:00,1015.38421630859
1/1/2022 05:15:00,1011.73516845703
1/1/2022 05:20:00,1011.78186035156
1/1/2022 05:25:00,1010.16888427734
1/1/2022 05:30:00,1011.87530517578
1/1/2022 05:35:00,1014.02172851563
1/1/2022 05:40:00,1013.75366210938
1/1/2022 05:45:00,1012.6923828125
1/1/2022 05:50:00,1011.18609619141
1/1/2022 05:55:00,1013.40393066406
1/1/2022 06:00:00,1013.82360839844
1/1/2022 06:05:00,1010.48468017578
1/1/2022 06:10:00,1012.6923828125
1/1/2022 06:15:00,1012.79742431641
1/1/2022 06:20:00,1014.74395751953
1/1/2022 06:25:00,1012.48236083984
1/1/2022 06:30:00,1013.99841308594
1/1/2022 06:35:00,1011.61834716797
1/1/2022 06:40:00,1010.02850341797
1/1/2022 06:45:00,1013.80029296875
1/1/2022 06:50:00,1010.21569824219
1/1/2022 06:55:00,1015.68670654297
1/1/2022 07:00:00,1011.20941162109
1/1/2022 07:05:00,1015.08160400391
1/1/2022 07:10:00,1014.37121582031
1/1/2022 07:15:00,1008.42449951172
1/1/2022 07:20:00,1012.84405517578
1/1/2022 07:25:00,1011.78186035156
1/1/2022 07:30:00,1010.99908447266
1/1/2022 07:35:00,1012.01544189453
1/1/2022 07:40:00,1011.73516845703
1/1/2022 07:45:00,1015.10485839844
1/1/2022 07:50:00,1016.95404052734
1/1/2022 07:55:00,1013.77697753906
1/1/2022 08:00:00,1010.95233154297
1/1/2022 08:05:00,1012.9140625
1/1/2022 08:10:00,1012.6923828125
1/1/2022 08:15:00,1011.94537353516
1/1/2022 08:20:00,1011.61834716797
1/1/2022 08:25:00,1013.00738525391
1/1/2022 08:30:00,1011.99206542969
1/1/2022 08:35:00,1012.43566894531
1/1/2022 08:40:00,1013.95178222656
1/1/2022 08:45:00,1010.21569824219
1/1/2022 08:50:00,1011.75848388672
1/1/2022 08:55:00,1015.40747070313
1/1/2022 09:00:00,1011.68841552734
1/1/2022 09:05:00,1011.71179199219
1/1/2022 09:10:00,1012.93737792969
1/1/2022 09:15:00,1015.75653076172
1/1/2022 09:20:00,1013.00738525391
1/1/2022 09:25:00,1015.12817382813
1/1/2022 09:30:00,1014.32464599609
1/1/2022 09:35:00,1011.373046875
1/1/2022 09:40:00,1013.85858154297
1/1/2022 09:45:00,1009.466796875
1/1/2022 09:50:00,1012.34228515625
1/1/2022 09:55:00,1015.47729492188
1/1/2022 10:00:00,1011.20941162109
1/1/2022 10:05:00,1012.79742431641
1/1/2022 10:10:00,1012.62237548828
1/1/2022 10:15:00,1010.78869628906
1/1/2022 10:20:00,1011.6650390625
1/1/2022 10:25:00,1013.70703125
1/1/2022 10:30:00,1011.94537353516
1/1/2022 10:35:00,1011.09259033203
1/1/2022 10:40:00,1012.82073974609
1/1/2022 10:45:00,1013.45056152344
1/1/2022 10:50:00,1012.2255859375
1/1/2022 10:55:00,1009.79449462891
1/1/2022 11:00:00,1011.61834716797
1/1/2022 11:05:00,1013.00738525391
1/1/2022 11:10:00,1012.31896972656
1/1/2022 11:15:00,1011.44311523438
1/1/2022 11:20:00,1009.74768066406
1/1/2022 11:25:00,1009.58386230469
1/1/2022 11:30:00,1011.11596679688
1/1/2022 11:35:00,1016.32641601563
1/1/2022 11:40:00,1010.43792724609
1/1/2022 11:45:00,1012.57568359375
1/1/2022 11:50:00,1009.84130859375
1/1/2022 11:55:00,1011.23278808594
1/1/2022 12:00:00,1009.63067626953
1/1/2022 12:05:00,1014.41784667969
1/1/2022 12:10:00,1010.95233154297
