DateTime,03FEIND.03DPR18.PNT
1/1/2023 12:20:00,5303.25
1/1/2023 12:25:00,5204.8125
1/1/2023 12:30:00,5312.328125
1/1/2023 12:35:00,5208.421875
1/1/2023 12:40:00,5278.75
1/1/2023 12:45:00,5209.078125
1/1/2023 12:50:00,5286.515625
1/1/2023 12:55:00,5328.515625
1/1/2023 13:00:00,5308.609375
1/1/2023 13:05:00,5322.0625
1/1/2023 13:10:00,5309.703125
1/1/2023 13:15:00,5296.6875
1/1/2023 13:20:00,5292.859375
1/1/2023 13:25:00,5239.375
1/1/2023 13:30:00,5205.6875
1/1/2023 13:35:00,5261.90625
1/1/2023 13:40:00,5295.375
1/1/2023 13:45:00,5240.03125
1/1/2023 13:50:00,5305.765625
1/1/2023 13:55:00,5322.5
1/1/2023 14:00:00,5259.0625
1/1/2023 14:05:00,5278.96875
1/1/2023 14:10:00,5224.71875
1/1/2023 14:15:00,5207.546875
1/1/2023 14:20:00,5208.203125
1/1/2023 14:25:00,5241.125
1/1/2023 14:30:00,5262.78125
1/1/2023 14:35:00,5264.75
1/1/2023 14:40:00,5192.671875
1/1/2023 14:45:00,5194.640625
1/1/2023 14:50:00,5208.640625
1/1/2023 14:55:00,5296.25
1/1/2023 15:00:00,5234.890625
1/1/2023 15:05:00,5193.546875
1/1/2023 15:10:00,5168.0625
1/1/2023 15:15:00,5105.28125
1/1/2023 15:20:00,5076.515625
1/1/2023 15:25:00,5107.46875
1/1/2023 15:30:00,5130.109375
1/1/2023 15:35:00,5130.765625
1/1/2023 15:40:00,5102.65625
1/1/2023 15:45:00,5112.828125
1/1/2023 15:50:00,5110.859375
1/1/2023 15:55:00,5118.734375
1/1/2023 16:00:00,5110.640625
1/1/2023 16:05:00,5118.515625
1/1/2023 16:10:00,5118.734375
1/1/2023 16:15:00,5106.375
1/1/2023 16:20:00,5132.734375
1/1/2023 16:25:00,5163.03125
1/1/2023 16:30:00,5165
1/1/2023 16:35:00,5172.984375
1/1/2023 16:40:00,5239.8125
1/1/2023 16:45:00,5288.484375
1/1/2023 16:50:00,5286.953125
1/1/2023 16:55:00,5308.390625
1/1/2023 17:00:00,5291.765625
1/1/2023 17:05:00,5242
1/1/2023 17:10:00,5219.03125
1/1/2023 17:15:00,5167.625
1/1/2023 17:20:00,5161.5
1/1/2023 17:25:00,5119.71875
1/1/2023 17:30:00,5130.328125
1/1/2023 17:35:00,5165.875
1/1/2023 17:40:00,5191.359375
1/1/2023 17:45:00,5185.125
1/1/2023 17:50:00,5185.78125
1/1/2023 17:55:00,5206.125
1/1/2023 18:00:00,5178.34375
1/1/2023 18:05:00,5203.28125
1/1/2023 18:10:00,5202.84375
1/1/2023 18:15:00,5218.8125
1/1/2023 18:20:00,5218.375
1/1/2023 18:25:00,5179
1/1/2023 18:30:00,5224.9375
1/1/2023 18:35:00,5263
1/1/2023 18:40:00,5303.46875
1/1/2023 18:45:00,5311.234375
1/1/2023 18:50:00,5307.953125
1/1/2023 18:55:00,5303.6875
1/1/2023 19:00:00,5315.71875
1/1/2023 19:05:00,5304.125
1/1/2023 19:10:00,5293.078125
1/1/2023 19:15:00,5286.296875
1/1/2023 19:20:00,5297.125
1/1/2023 19:25:00,5304.34375
1/1/2023 19:30:00,5295.15625
1/1/2023 19:35:00,5275.90625
1/1/2023 19:40:00,5211.703125
1/1/2023 19:45:00,5225.8125
1/1/2023 19:50:00,5184.6875
1/1/2023 19:55:00,5221.65625
1/1/2023 20:00:00,5208.859375
1/1/2023 20:05:00,5185.125
1/1/2023 20:10:00,5177.796875
1/1/2023 20:15:00,5157.453125
1/1/2023 20:20:00,5148.59375
1/1/2023 20:25:00,5171.890625
1/1/2023 20:30:00,5142.25
1/1/2023 20:35:00,5152.640625
1/1/2023 20:40:00,5141.15625
1/1/2023 20:45:00,5120.59375
1/1/2023 20:50:00,5139.625
1/1/2023 20:55:00,5102.21875
1/1/2023 21:00:00,5098.171875
1/1/2023 21:05:00,5247.578125
1/1/2023 21:10:00,5205.6875
1/1/2023 21:15:00,5116.765625
1/1/2023 21:20:00,5174.078125
1/1/2023 21:25:00,5282.03125
1/1/2023 21:30:00,5187.3125
1/1/2023 21:35:00,5186.65625
1/1/2023 21:40:00,5358.15625
1/1/2023 21:45:00,5246.703125
1/1/2023 21:50:00,5222.75
1/1/2023 21:55:00,5368.546875
1/1/2023 22:00:00,5150.015625
1/1/2023 22:05:00,5183.375
1/1/2023 22:10:00,5328.953125
1/1/2023 22:15:00,5224.28125
1/1/2023 22:20:00,5203.5
