DateTime,03FETEMP.03HTAR7.PNT
1/1/2023 11:35:00,139.18293762207
1/1/2023 11:40:00,139.303955078125
1/1/2023 11:45:00,139.122421264648
1/1/2023 11:50:00,139.061935424805
1/1/2023 11:55:00,139.193222045898
1/1/2023 12:00:00,139.072235107422
1/1/2023 12:05:00,139.036819458008
1/1/2023 12:10:00,138.951217651367
1/1/2023 12:15:00,139.036819458008
1/1/2023 12:20:00,139.061920166016
1/1/2023 12:25:00,139.09733581543
1/1/2023 12:30:00,139.122436523438
1/1/2023 12:35:00,139.001419067383
1/1/2023 12:40:00,138.85530090332
1/1/2023 12:45:00,138.85530090332
1/1/2023 12:50:00,139.182952880859
1/1/2023 12:55:00,139.278839111328
1/1/2023 13:00:00,139.061935424805
1/1/2023 13:05:00,138.976318359375
1/1/2023 13:10:00,139.339340209961
1/1/2023 13:15:00,138.976318359375
1/1/2023 13:20:00,139.339340209961
1/1/2023 13:25:00,139.389541625977
1/1/2023 13:30:00,139.278839111328
1/1/2023 13:35:00,139.182952880859
1/1/2023 13:40:00,139.424957275391
1/1/2023 13:45:00,139.157821655273
1/1/2023 13:50:00,139.424957275391
1/1/2023 13:55:00,139.364440917969
1/1/2023 14:00:00,139.243438720703
1/1/2023 14:05:00,139.303955078125
1/1/2023 14:10:00,139.515716552734
1/1/2023 14:15:00,139.303955078125
1/1/2023 14:20:00,139.218338012695
1/1/2023 14:25:00,139.208023071289
1/1/2023 14:30:00,139.208023071289
1/1/2023 14:35:00,139.147521972656
1/1/2023 14:40:00,139.303939819336
1/1/2023 14:45:00,139.208038330078
1/1/2023 14:50:00,138.966003417969
1/1/2023 14:55:00,139.208038330078
1/1/2023 15:00:00,139.233139038086
1/1/2023 15:05:00,138.905487060547
1/1/2023 15:10:00,138.991104125977
1/1/2023 15:15:00,139.258239746094
1/1/2023 15:20:00,139.06640625
1/1/2023 15:25:00,139.162307739258
1/1/2023 15:30:00,139.101806640625
1/1/2023 15:35:00,139.333557128906
1/1/2023 15:40:00,139.091522216797
1/1/2023 15:45:00,139.39404296875
1/1/2023 15:50:00,139.091522216797
1/1/2023 15:55:00,139.116622924805
1/1/2023 16:00:00,138.935104370117
1/1/2023 16:05:00,139.358657836914
1/1/2023 16:10:00,139.177124023438
1/1/2023 16:15:00,139.250183105469
1/1/2023 16:20:00,139.298141479492
1/1/2023 16:25:00,139.358657836914
1/1/2023 16:30:00,139.189682006836
1/1/2023 16:35:00,139.298141479492
1/1/2023 16:40:00,139.310684204102
1/1/2023 16:45:00,139.275299072266
1/1/2023 16:50:00,139.431686401367
1/1/2023 16:55:00,139.335784912109
1/1/2023 17:00:00,139.371200561523
1/1/2023 17:05:00,139.250183105469
1/1/2023 17:10:00,139.093780517578
1/1/2023 17:15:00,138.970504760742
1/1/2023 17:20:00,139.068664550781
1/1/2023 17:25:00,139.008148193359
1/1/2023 17:30:00,139.177124023438
1/1/2023 17:35:00,139.273025512695
1/1/2023 17:40:00,139.333557128906
1/1/2023 17:45:00,139.431686401367
1/1/2023 17:50:00,139.273025512695
1/1/2023 17:55:00,139.247924804688
1/1/2023 18:00:00,139.298141479492
1/1/2023 18:05:00,139.212539672852
1/1/2023 18:10:00,139.247924804688
1/1/2023 18:15:00,139.162307739258
1/1/2023 18:20:00,139.162307739258
1/1/2023 18:25:00,139.197738647461
1/1/2023 18:30:00,139.379241943359
1/1/2023 18:35:00,139.354141235352
1/1/2023 18:40:00,139.354141235352
1/1/2023 18:45:00,139.354141235352
1/1/2023 18:50:00,139.29362487793
1/1/2023 18:55:00,139.147521972656
1/1/2023 19:00:00,138.966003417969
1/1/2023 19:05:00,139.233123779297
1/1/2023 19:10:00,139.268524169922
1/1/2023 19:15:00,139.051620483398
1/1/2023 19:20:00,139.061935424805
1/1/2023 19:25:00,139.087020874023
1/1/2023 19:30:00,139.061935424805
1/1/2023 19:35:00,139.026504516602
1/1/2023 19:40:00,138.85530090332
1/1/2023 19:45:00,139.061935424805
1/1/2023 19:50:00,138.880416870117
1/1/2023 19:55:00,138.69889831543
1/1/2023 20:00:00,138.734283447266
1/1/2023 20:05:00,138.602966308594
1/1/2023 20:10:00,138.602966308594
1/1/2023 20:15:00,138.602966308594
1/1/2023 20:20:00,138.396362304688
1/1/2023 20:25:00,138.673797607422
1/1/2023 20:30:00,138.492263793945
1/1/2023 20:35:00,138.517379760742
1/1/2023 20:40:00,138.310745239258
1/1/2023 20:45:00,138.134368896484
1/1/2023 20:50:00,138.346145629883
1/1/2023 20:55:00,138.310745239258
1/1/2023 21:00:00,138.28564453125
1/1/2023 21:05:00,138.467163085938
1/1/2023 21:10:00,138.563064575195
1/1/2023 21:15:00,138.563064575195
1/1/2023 21:20:00,138.502563476563
1/1/2023 21:25:00,138.623580932617
1/1/2023 21:30:00,138.744583129883
1/1/2023 21:35:00,138.623580932617
1/1/2023 21:40:00,138.598495483398
1/1/2023 21:45:00,138.563064575195
1/1/2023 21:50:00,138.563064575195
1/1/2023 21:55:00,138.346145629883
1/1/2023 22:00:00,138.406646728516
1/1/2023 22:05:00,138.341003417969
1/1/2023 22:10:00,138.467163085938
1/1/2023 22:15:00,138.315902709961
1/1/2023 22:20:00,138.310745239258
1/1/2023 22:25:00,138.577880859375
1/1/2023 22:30:00,138.37126159668
1/1/2023 22:35:00,138.341003417969
1/1/2023 22:40:00,138.577880859375
1/1/2023 22:45:00,138.45686340332
1/1/2023 22:50:00,138.27018737793
1/1/2023 22:55:00,138.220001220703
1/1/2023 23:00:00,138.391204833984
1/1/2023 23:05:00,138.295303344727
1/1/2023 23:10:00,138.209686279297
1/1/2023 23:15:00,138.295303344727
1/1/2023 23:20:00,138.355804443359
1/1/2023 23:25:00,138.149169921875
1/1/2023 23:30:00,138.199401855469
1/1/2023 23:35:00,138.259887695313
1/1/2023 23:40:00,138.04296875
1/1/2023 23:45:00,138.04296875
1/1/2023 23:50:00,138.320404052734
1/1/2023 23:55:00,138.557250976563
1/2/2023 00:00:00,138.04296875
1/2/2023 00:05:00,138.249588012695
1/2/2023 00:10:00,138.431106567383
1/2/2023 00:15:00,138.37060546875
1/2/2023 00:20:00,138.249588012695
1/2/2023 00:25:00,138.310089111328
1/2/2023 00:30:00,138.189071655273
1/2/2023 00:35:00,138.37060546875
1/2/2023 00:40:00,137.836364746094
1/2/2023 00:45:00,138.103469848633
1/2/2023 00:50:00,138.259902954102
1/2/2023 00:55:00,138.411163330078
1/2/2023 01:00:00,138.411163330078
1/2/2023 01:05:00,138.300445556641
1/2/2023 01:10:00,138.259902954102
1/2/2023 01:15:00,138.295303344727
1/2/2023 01:20:00,138.446563720703
1/2/2023 01:25:00,138.441421508789
1/2/2023 01:30:00,138.380905151367
1/2/2023 01:35:00,138.532180786133
1/2/2023 01:40:00,138.411163330078
1/2/2023 01:45:00,138.446563720703
1/2/2023 01:50:00,138.11376953125
1/2/2023 01:55:00,138.325546264648
1/2/2023 02:00:00,138.088668823242
1/2/2023 02:05:00,138.234786987305
1/2/2023 02:10:00,138.234786987305
1/2/2023 02:15:00,138.416305541992
1/2/2023 02:20:00,138.295303344727
1/2/2023 02:25:00,138.234786987305
1/2/2023 02:30:00,138.028167724609
1/2/2023 02:35:00,138.174285888672
1/2/2023 02:40:00,138.078384399414
1/2/2023 02:45:00,138.053283691406
1/2/2023 02:50:00,138.138885498047
1/2/2023 02:55:00,138.138885498047
1/2/2023 03:00:00,137.896865844727
1/2/2023 03:05:00,137.740432739258
1/2/2023 03:10:00,137.594345092773
1/2/2023 03:15:00,137.533828735352
1/2/2023 03:20:00,137.584030151367
1/2/2023 03:25:00,137.619430541992
1/2/2023 03:30:00,137.826049804688
1/2/2023 03:35:00,137.523529052734
1/2/2023 03:40:00,137.826049804688
1/2/2023 03:45:00,137.740432739258
1/2/2023 03:50:00,137.584030151367
1/2/2023 03:55:00,137.705032348633
1/2/2023 04:00:00,137.705032348633
1/2/2023 04:05:00,137.765548706055
1/2/2023 04:10:00,137.594345092773
1/2/2023 04:15:00,137.533828735352
1/2/2023 04:20:00,137.629730224609
1/2/2023 04:25:00,137.690246582031
1/2/2023 04:30:00,137.690246582031
1/2/2023 04:35:00,138.124099731445
1/2/2023 04:40:00,138.088668823242
1/2/2023 04:45:00,137.846664428711
1/2/2023 04:50:00,138.063583374023
1/2/2023 04:55:00,138.003082275391
1/2/2023 05:00:00,138.038467407227
1/2/2023 05:05:00,138.003082275391
1/2/2023 05:10:00,138.038467407227
1/2/2023 05:15:00,137.952865600586
1/2/2023 05:20:00,137.856964111328
1/2/2023 05:25:00,138.038467407227
1/2/2023 05:30:00,138.124099731445
1/2/2023 05:35:00,138.003067016602
1/2/2023 05:40:00,137.882064819336
1/2/2023 05:45:00,138.013366699219
1/2/2023 05:50:00,138.003082275391
1/2/2023 05:55:00,138.245101928711
1/2/2023 06:00:00,138.396362304688
1/2/2023 06:05:00,138.159484863281
1/2/2023 06:10:00,138.209686279297
1/2/2023 06:15:00,138.098983764648
1/2/2023 06:20:00,138.038467407227
1/2/2023 06:25:00,138.159484863281
1/2/2023 06:30:00,138.134368896484
1/2/2023 06:35:00,138.260543823242
1/2/2023 06:40:00,138.260543823242
1/2/2023 06:45:00,138.013366699219
1/2/2023 06:50:00,138.20002746582
1/2/2023 06:55:00,138.260543823242
1/2/2023 07:00:00,138.235443115234
1/2/2023 07:05:00,138.023681640625
1/2/2023 07:10:00,137.988265991211
1/2/2023 07:15:00,137.927749633789
1/2/2023 07:20:00,137.746246337891
1/2/2023 07:25:00,138.048767089844
1/2/2023 07:30:00,137.867248535156
1/2/2023 07:35:00,137.963180541992
1/2/2023 07:40:00,137.938079833984
1/2/2023 07:45:00,137.867263793945
1/2/2023 07:50:00,138.109283447266
1/2/2023 07:55:00,138.265701293945
1/2/2023 08:00:00,138.169784545898
1/2/2023 08:05:00,137.963180541992
1/2/2023 08:10:00,137.988265991211
1/2/2023 08:15:00,137.806747436523
1/2/2023 08:20:00,138.194885253906
1/2/2023 08:25:00,138.048767089844
1/2/2023 08:30:00,137.735946655273
1/2/2023 08:35:00,137.700546264648
1/2/2023 08:40:00,137.882080078125
1/2/2023 08:45:00,138.02815246582
1/2/2023 08:50:00,137.907165527344
1/2/2023 08:55:00,137.725646972656
1/2/2023 09:00:00,137.907150268555
1/2/2023 09:05:00,137.932266235352
1/2/2023 09:10:00,137.871765136719
1/2/2023 09:15:00,137.896865844727
1/2/2023 09:20:00,137.896865844727
1/2/2023 09:25:00,137.992767333984
1/2/2023 09:30:00,137.740432739258
1/2/2023 09:35:00,137.765548706055
1/2/2023 09:40:00,137.463012695313
1/2/2023 09:45:00,137.921966552734
1/2/2023 09:50:00,137.997268676758
1/2/2023 09:55:00,137.997268676758
1/2/2023 10:00:00,138.310089111328
1/2/2023 10:05:00,138.274688720703
1/2/2023 10:10:00,138.420806884766
1/2/2023 10:15:00,138.21418762207
1/2/2023 10:20:00,138.337448120117
1/2/2023 10:25:00,137.81575012207
1/2/2023 10:30:00,138.032684326172
1/2/2023 10:35:00,138.05778503418
1/2/2023 10:40:00,138.118270874023
1/2/2023 10:45:00,138.360305786133
1/2/2023 10:50:00,138.511566162109
1/2/2023 10:55:00,138.431106567383
