DateTime,02FEIND.02FELOAD.PNT
1/1/2022 11:35:00,116.095878601074
1/1/2022 11:40:00,117.219131469727
1/1/2022 11:45:00,116.895683288574
1/1/2022 11:50:00,116.897232055664
1/1/2022 11:55:00,116.591148376465
1/1/2022 12:00:00,116.290649414063
1/1/2022 12:05:00,117.315208435059
1/1/2022 12:10:00,116.247131347656
1/1/2022 12:15:00,117.493255615234
1/1/2022 12:20:00,117.089668273926
1/1/2022 12:25:00,116.679138183594
1/1/2022 12:30:00,117.188941955566
1/1/2022 12:35:00,117.078559875488
1/1/2022 12:40:00,116.674949645996
1/1/2022 12:45:00,118.1455078125
1/1/2022 12:50:00,116.775169372559
1/1/2022 12:55:00,117.604675292969
1/1/2022 13:00:00,116.983085632324
1/1/2022 13:05:00,116.781394958496
1/1/2022 13:10:00,116.547172546387
1/1/2022 13:15:00,117.278388977051
1/1/2022 13:20:00,116.041923522949
1/1/2022 13:25:00,117.58553314209
1/1/2022 13:30:00,116.200309753418
1/1/2022 13:35:00,118.633422851563
1/1/2022 13:40:00,116.714332580566
1/1/2022 13:45:00,116.390289306641
1/1/2022 13:50:00,118.159606933594
1/1/2022 13:55:00,116.423851013184
1/1/2022 14:00:00,118.314979553223
1/1/2022 14:05:00,117.48713684082
1/1/2022 14:10:00,116.252571105957
1/1/2022 14:15:00,118.062965393066
1/1/2022 14:20:00,116.501304626465
1/1/2022 14:25:00,116.680610656738
1/1/2022 14:30:00,118.213401794434
1/1/2022 14:35:00,117.622970581055
1/1/2022 14:40:00,116.352149963379
1/1/2022 14:45:00,116.752639770508
1/1/2022 14:50:00,117.470146179199
1/1/2022 14:55:00,116.479080200195
1/1/2022 15:00:00,117.122123718262
1/1/2022 15:05:00,117.877044677734
1/1/2022 15:10:00,117.112716674805
1/1/2022 15:15:00,116.677673339844
1/1/2022 15:20:00,117.380851745605
1/1/2022 15:25:00,118.237854003906
1/1/2022 15:30:00,117.75594329834
1/1/2022 15:35:00,116.668479919434
1/1/2022 15:40:00,116.281898498535
1/1/2022 15:45:00,116.821060180664
1/1/2022 15:50:00,117.723823547363
1/1/2022 15:55:00,117.899421691895
1/1/2022 16:00:00,116.614112854004
1/1/2022 16:05:00,117.641296386719
1/1/2022 16:10:00,115.772392272949
1/1/2022 16:15:00,117.766319274902
1/1/2022 16:20:00,116.316947937012
1/1/2022 16:25:00,116.956649780273
1/1/2022 16:30:00,115.648002624512
1/1/2022 16:35:00,117.141990661621
1/1/2022 16:40:00,117.657493591309
1/1/2022 16:45:00,116.081207275391
1/1/2022 16:50:00,117.105369567871
1/1/2022 16:55:00,117.30924987793
1/1/2022 17:00:00,117.215614318848
1/1/2022 17:05:00,117.117141723633
1/1/2022 17:10:00,116.832542419434
1/1/2022 17:15:00,117.029670715332
1/1/2022 17:20:00,116.619102478027
1/1/2022 17:25:00,117.455123901367
1/1/2022 17:30:00,116.229438781738
1/1/2022 17:35:00,117.802673339844
1/1/2022 17:40:00,117.030303955078
1/1/2022 17:45:00,117.233604431152
1/1/2022 17:50:00,116.726913452148
1/1/2022 17:55:00,116.525177001953
1/1/2022 18:00:00,117.14949798584
1/1/2022 18:05:00,116.538017272949
1/1/2022 18:10:00,116.645957946777
1/1/2022 18:15:00,116.84928894043
1/1/2022 18:20:00,117.454437255859
1/1/2022 18:25:00,116.506988525391
1/1/2022 18:30:00,116.809638977051
1/1/2022 18:35:00,116.903266906738
1/1/2022 18:40:00,117.521980285645
1/1/2022 18:45:00,116.490921020508
1/1/2022 18:50:00,117.206481933594
1/1/2022 18:55:00,116.897705078125
1/1/2022 19:00:00,116.688369750977
1/1/2022 19:05:00,117.401237487793
1/1/2022 19:10:00,116.975578308105
1/1/2022 19:15:00,116.771873474121
1/1/2022 19:20:00,117.20337677002
1/1/2022 19:25:00,116.492263793945
1/1/2022 19:30:00,117.301429748535
1/1/2022 19:35:00,116.478057861328
1/1/2022 19:40:00,116.679153442383
1/1/2022 19:45:00,116.987197875977
1/1/2022 19:50:00,117.093887329102
1/1/2022 19:55:00,116.272903442383
1/1/2022 20:00:00,116.767501831055
1/1/2022 20:05:00,116.560829162598
1/1/2022 20:10:00,116.860931396484
1/1/2022 20:15:00,116.501129150391
1/1/2022 20:20:00,116.496002197266
1/1/2022 20:25:00,117.528259277344
1/1/2022 20:30:00,116.390548706055
1/1/2022 20:35:00,117.751792907715
1/1/2022 20:40:00,116.401344299316
1/1/2022 20:45:00,117.126892089844
1/1/2022 20:50:00,116.298774719238
1/1/2022 20:55:00,116.91682434082
1/1/2022 21:00:00,116.917221069336
1/1/2022 21:05:00,117.018173217773
1/1/2022 21:10:00,116.388511657715
1/1/2022 21:15:00,116.495391845703
1/1/2022 21:20:00,116.508674621582
1/1/2022 21:25:00,116.71199798584
1/1/2022 21:30:00,116.913154602051
1/1/2022 21:35:00,117.018974304199
1/1/2022 21:40:00,116.501792907715
1/1/2022 21:45:00,116.297248840332
1/1/2022 21:50:00,117.422286987305
1/1/2022 21:55:00,116.293937683105
1/1/2022 22:00:00,116.904373168945
1/1/2022 22:05:00,116.186454772949
1/1/2022 22:10:00,116.594200134277
1/1/2022 22:15:00,117.307960510254
1/1/2022 22:20:00,116.384613037109
1/1/2022 22:25:00,116.894287109375
1/1/2022 22:30:00,116.794593811035
1/1/2022 22:35:00,116.070358276367
1/1/2022 22:40:00,117.425476074219
1/1/2022 22:45:00,116.801795959473
1/1/2022 22:50:00,116.599311828613
1/1/2022 22:55:00,116.900802612305
1/1/2022 23:00:00,116.900802612305
1/1/2022 23:05:00,117.101623535156
1/1/2022 23:10:00,116.274887084961
1/1/2022 23:15:00,117.521919250488
1/1/2022 23:20:00,116.527923583984
1/1/2022 23:25:00,116.731658935547
1/1/2022 23:30:00,117.361419677734
1/1/2022 23:35:00,116.48543548584
1/1/2022 23:40:00,116.69458770752
1/1/2022 23:45:00,117.204406738281
1/1/2022 23:50:00,116.362174987793
1/1/2022 23:55:00,116.970748901367
1/2/2022 00:00:00,116.97216796875
1/2/2022 00:05:00,116.552093505859
1/2/2022 00:10:00,117.373245239258
1/2/2022 00:15:00,116.427070617676
1/2/2022 00:20:00,116.938972473145
1/2/2022 00:25:00,117.122428894043
1/2/2022 00:30:00,116.679916381836
1/2/2022 00:35:00,117.075469970703
1/2/2022 00:40:00,116.962516784668
1/2/2022 00:45:00,116.656707763672
1/2/2022 00:50:00,116.656707763672
1/2/2022 00:55:00,117.165992736816
1/2/2022 01:00:00,116.439735412598
1/2/2022 01:05:00,116.338829040527
1/2/2022 01:10:00,117.043983459473
1/2/2022 01:15:00,116.636589050293
1/2/2022 01:20:00,116.228034973145
1/2/2022 01:25:00,116.739318847656
1/2/2022 01:30:00,116.519828796387
1/2/2022 01:35:00,116.211814880371
1/2/2022 01:40:00,117.236457824707
1/2/2022 01:45:00,115.965957641602
1/2/2022 01:50:00,116.898315429688
1/2/2022 01:55:00,116.136108398438
1/2/2022 02:00:00,116.034133911133
1/2/2022 02:05:00,117.302360534668
1/2/2022 02:10:00,116.36742401123
1/2/2022 02:15:00,117.202590942383
1/2/2022 02:20:00,116.267944335938
1/2/2022 02:25:00,116.267440795898
1/2/2022 02:30:00,117.079093933105
1/2/2022 02:35:00,116.26318359375
1/2/2022 02:40:00,116.265724182129
1/2/2022 02:45:00,116.982223510742
1/2/2022 02:50:00,116.777519226074
1/2/2022 02:55:00,116.264007568359
1/2/2022 03:00:00,116.88191986084
1/2/2022 03:05:00,116.158424377441
1/2/2022 03:10:00,116.768257141113
1/2/2022 03:15:00,116.455139160156
1/2/2022 03:20:00,116.453399658203
1/2/2022 03:25:00,116.963638305664
1/2/2022 03:30:00,115.836349487305
1/2/2022 03:35:00,116.75252532959
1/2/2022 03:40:00,116.437995910645
1/2/2022 03:45:00,116.136322021484
1/2/2022 03:50:00,116.752166748047
1/2/2022 03:55:00,116.939910888672
1/2/2022 04:00:00,116.151016235352
1/2/2022 04:05:00,117.388229370117
1/2/2022 04:10:00,116.352684020996
1/2/2022 04:15:00,116.557991027832
1/2/2022 04:20:00,116.553321838379
1/2/2022 04:25:00,116.152229309082
1/2/2022 04:30:00,116.765068054199
1/2/2022 04:35:00,116.252258300781
1/2/2022 04:40:00,117.077087402344
1/2/2022 04:45:00,116.336967468262
1/2/2022 04:50:00,116.438362121582
1/2/2022 04:55:00,116.538932800293
1/2/2022 05:00:00,116.841430664063
1/2/2022 05:05:00,116.024772644043
1/2/2022 05:10:00,117.483924865723
1/2/2022 05:15:00,116.670669555664
1/2/2022 05:20:00,116.260681152344
1/2/2022 05:25:00,116.667083740234
1/2/2022 05:30:00,116.663673400879
1/2/2022 05:35:00,116.365074157715
1/2/2022 05:40:00,116.464431762695
1/2/2022 05:45:00,117.513229370117
1/2/2022 05:50:00,116.589813232422
