DateTime,03FEIND.03DP21.PNT
1/1/2022 11:50:00,1972.6171875
1/1/2022 11:55:00,1984.6875
1/1/2022 12:00:00,1979.47265625
1/1/2022 12:05:00,1979.12109375
1/1/2022 12:10:00,1987.96875
1/1/2022 12:15:00,1991.89453125
1/1/2022 12:20:00,1990.37109375
1/1/2022 12:25:00,2005.95703125
1/1/2022 12:30:00,2008.2421875
1/1/2022 12:35:00,1994.35546875
1/1/2022 12:40:00,2011.7578125
1/1/2022 12:45:00,2027.16796875
1/1/2022 12:50:00,2005.13671875
1/1/2022 12:55:00,2004.08203125
1/1/2022 13:00:00,2003.26171875
1/1/2022 13:05:00,1994.765625
1/1/2022 13:10:00,1988.0859375
1/1/2022 13:15:00,1978.88671875
1/1/2022 13:20:00,1963.9453125
1/1/2022 13:25:00,1970.7421875
1/1/2022 13:30:00,1979.23828125
1/1/2022 13:35:00,1995.703125
1/1/2022 13:40:00,1972.03125
1/1/2022 13:45:00,1973.4375
1/1/2022 13:50:00,1992.59765625
1/1/2022 13:55:00,1976.015625
1/1/2022 14:00:00,1994.765625
1/1/2022 14:05:00,1977.01171875
1/1/2022 14:10:00,1972.1484375
1/1/2022 14:15:00,1974.0234375
1/1/2022 14:20:00,1970.625
1/1/2022 14:25:00,1976.3671875
1/1/2022 14:30:00,2002.08984375
1/1/2022 14:35:00,1970.859375
1/1/2022 14:40:00,1990.95703125
1/1/2022 14:45:00,1997.4609375
1/1/2022 14:50:00,1994.23828125
1/1/2022 14:55:00,1983.8671875
1/1/2022 15:00:00,2019.4921875
1/1/2022 15:05:00,2044.1015625
1/1/2022 15:10:00,1973.90625
1/1/2022 15:15:00,1993.53515625
1/1/2022 15:20:00,2019.4921875
1/1/2022 15:25:00,2052.59765625
1/1/2022 15:30:00,2064.19921875
1/1/2022 15:35:00,2031.09375
1/1/2022 15:40:00,2029.27734375
1/1/2022 15:45:00,2029.98046875
1/1/2022 15:50:00,2040.29296875
1/1/2022 15:55:00,2040.29296875
1/1/2022 16:00:00,2025.52734375
1/1/2022 16:05:00,2036.89453125
1/1/2022 16:10:00,2023.828125
1/1/2022 16:15:00,2037.12890625
